x,y
-1,-0.80402
-0.999,0.80402
-0.998,2.41206
-0.997,2.81407
-0.996,2.01005
-0.995,2.01005
-0.994,0.40201
-0.993,-2.01005
-0.992,-4.020101
-0.991,-2.81407
-0.99,0.40201
-0.989,2.81407
-0.988,3.21608
-0.987,3.61809
-0.986,4.020101
-0.985,2.81407
-0.984,0.80402
-0.983,-4.020101
-0.982,-6.030151
-0.981,-4.422111
-0.98,-1.20603
-0.979,1.60804
-0.978,2.41206
-0.977,2.81407
-0.976,3.21608
-0.975,2.41206
-0.974,0
-0.973,-2.81407
-0.972,-2.81407
-0.971,-2.81407
-0.97,-0.40201
-0.969,2.01005
-0.968,3.21608
-0.967,3.61809
-0.966,3.21608
-0.965,2.81407
-0.964,1.20603
-0.963,-1.60804
-0.962,-2.41206
-0.961,-3.21608
-0.96,-0.40201
-0.959,1.60804
-0.958,2.81407
-0.957,2.41206
-0.956,2.01005
-0.955,2.41206
-0.954,0.80402
-0.953,-1.20603
-0.952,-2.81407
-0.951,-2.81407
-0.95,0
-0.949,2.41206
-0.948,3.21608
-0.947,3.21608
-0.946,3.21608
-0.945,2.01005
-0.944,-0.40201
-0.943,-1.60804
-0.942,-2.41206
-0.941,-1.60804
-0.94,0
-0.939,2.41206
-0.938,3.61809
-0.937,2.41206
-0.936,2.01005
-0.935,1.60804
-0.934,0
-0.933,-3.21608
-0.932,-3.61809
-0.931,-2.81407
-0.93,-0.40201
-0.929,1.60804
-0.928,2.01005
-0.927,2.01005
-0.926,1.60804
-0.925,1.20603
-0.924,-0.80402
-0.923,-3.21608
-0.922,-4.020101
-0.921,-2.81407
-0.92,-0.40201
-0.919,2.01005
-0.918,3.21608
-0.917,2.41206
-0.916,1.60804
-0.915,0.40201
-0.914,-0.40201
-0.913,-5.226131
-0.912,-5.628141
-0.911,-4.020101
-0.91,-0.40201
-0.909,2.01005
-0.908,3.21608
-0.907,3.61809
-0.906,2.01005
-0.905,1.20603
-0.904,0.40201
-0.903,-2.81407
-0.902,-3.61809
-0.901,-3.61809
-0.9,-0.40201
-0.899,1.60804
-0.898,2.81407
-0.897,2.81407
-0.896,2.41206
-0.895,2.01005
-0.894,-0.40201
-0.893,-5.628141
-0.892,-3.21608
-0.891,-2.81407
-0.89,-0.40201
-0.889,2.41206
-0.888,3.61809
-0.887,4.020101
-0.886,3.21608
-0.885,2.41206
-0.884,0
-0.883,-3.61809
-0.882,-3.61809
-0.881,-2.81407
-0.88,0
-0.879,2.01005
-0.878,3.61809
-0.877,3.21608
-0.876,2.81407
-0.875,2.81407
-0.874,-0.40201
-0.873,-1.20603
-0.872,-2.01005
-0.871,-2.81407
-0.87,-0.80402
-0.869,2.01005
-0.868,2.41206
-0.867,2.01005
-0.866,1.60804
-0.865,1.60804
-0.864,0.40201
-0.863,-2.81407
-0.862,-4.422111
-0.861,-2.81407
-0.86,0.40201
-0.859,2.01005
-0.858,2.41206
-0.857,3.21608
-0.856,2.01005
-0.855,1.20603
-0.854,-1.60804
-0.853,-2.01005
