x,y
-0.5,0.4020101
-0.4995,0.8040201
-0.499,1.2060302
-0.4985,1.2060302
-0.498,0.8040201
-0.4975,0.8040201
-0.497,0.8040201
-0.4965,1.2060302
-0.496,0.8040201
-0.4955,0.4020101
-0.495,0.4020101
-0.4945,0.4020101
-0.494,0.8040201
-0.4935,0.8040201
-0.493,0.8040201
-0.4925,-0.8040201
-0.492,-0.8040201
-0.4915,-1.6080402
-0.491,-0.4020101
-0.4905,0.4020101
-0.49,0.4020101
-0.4895,0.4020101
-0.489,0.4020101
-0.4885,0.4020101
-0.488,0.4020101
-0.4875,0
-0.487,0
-0.4865,-0.8040201
-0.486,-0.8040201
-0.4855,-1.2060302
-0.485,-0.8040201
-0.4845,-1.2060302
-0.484,-0.8040201
-0.4835,0
-0.483,-0.8040201
-0.4825,-1.2060302
-0.482,-1.2060302
-0.4815,-1.6080402
-0.481,-1.2060302
-0.4805,-0.4020101
-0.48,0
-0.4795,0.4020101
-0.479,0.4020101
-0.4785,0.8040201
-0.478,0.8040201
-0.4775,0.4020101
-0.477,0.4020101
-0.4765,0.8040201
-0.476,0.4020101
-0.4755,0.8040201
-0.475,0
-0.4745,0
-0.474,0.4020101
-0.4735,0.8040201
-0.473,0
-0.4725,-0.4020101
-0.472,-1.2060302
-0.4715,-1.6080402
-0.471,-1.2060302
-0.4705,0
-0.47,0.4020101
-0.4695,0.4020101
-0.469,0.8040201
-0.4685,1.2060302
-0.468,1.2060302
-0.4675,1.2060302
-0.467,0.8040201
-0.4665,0.8040201
-0.466,0
-0.4655,0
-0.465,-0.4020101
-0.4645,0
-0.464,0.4020101
-0.4635,1.2060302
-0.463,0.8040201
-0.4625,0
-0.462,-0.4020101
-0.4615,-0.4020101
-0.461,0
-0.4605,1.2060302
-0.46,0.4020101
-0.4595,0.8040201
-0.459,0.8040201
-0.4585,0.8040201
-0.458,0.8040201
-0.4575,0.8040201
-0.457,0.8040201
-0.4565,1.2060302
-0.456,1.2060302
-0.4555,1.6080402
-0.455,1.2060302
-0.4545,1.2060302
-0.454,1.2060302
-0.4535,1.6080402
-0.453,0.4020101
-0.4525,-0.4020101
-0.452,-1.2060302
-0.4515,-1.2060302
-0.451,-0.8040201
-0.4505,0
-0.45,0.4020101
-0.4495,0.4020101
-0.449,0.4020101
-0.4485,0
-0.448,0.4020101
-0.4475,0.8040201
-0.447,0.4020101
-0.4465,0.4020101
-0.446,0.4020101
-0.4455,0.4020101
-0.445,0.4020101
-0.4445,0.8040201
-0.444,1.2060302
-0.4435,2.0100503
-0.443,1.2060302
-0.4425,0.4020101
-0.442,0.4020101
-0.4415,0
-0.441,0
-0.4405,1.2060302
-0.44,1.6080402
-0.4395,1.6080402
-0.439,1.2060302
-0.4385,1.2060302
-0.438,0.8040201
-0.4375,0.8040201
-0.437,0.8040201
-0.4365,0.4020101
-0.436,0.8040201
-0.4355,0.4020101
-0.435,0.4020101
-0.4345,0.4020101
-0.434,1.2060302
-0.4335,1.6080402
-0.433,0.4020101
-0.4325,-0.4020101
-0.432,-1.2060302
-0.4315,-1.2060302
-0.431,-0.8040201
-0.4305,0
-0.43,0.8040201
-0.4295,1.2060302
-0.429,1.6080402
-0.4285,1.6080402
-0.428,1.6080402
-0.4275,2.4120603
-0.427,2.4120603
-0.4265,1.6080402
-0.426,0.8040201
-0.4255,0.4020101
-0.425,0.4020101
-0.4245,-0.4020101
-0.424,-0.4020101
-0.4235,0
-0.423,-0.8040201
-0.4225,-0.8040201
-0.422,-1.2060302
-0.4215,-0.8040201
-0.421,-0.8040201
-0.4205,0.8040201
-0.42,1.2060302
-0.4195,0.8040201
-0.419,1.2060302
-0.4185,0.4020101
-0.418,0.8040201
-0.4175,0.8040201
-0.417,1.2060302
-0.4165,0.4020101
-0.416,-0.4020101
-0.4155,0
-0.415,0
-0.4145,-0.4020101
-0.414,0.4020101
-0.4135,0.8040201
-0.413,-0.8040201
-0.4125,-1.2060302
-0.412,-1.6080402
-0.4115,-2.0100503
-0.411,-1.2060302
-0.4105,-0.4020101
-0.41,0
-0.4095,0.4020101
-0.409,0.8040201
-0.4085,0.8040201
-0.408,1.2060302
-0.4075,1.2060302
-0.407,1.2060302
-0.4065,0.8040201
-0.406,0.4020101
-0.4055,0.4020101
-0.405,-0.4020101
-0.4045,-0.8040201
-0.404,-0.4020101
-0.4035,-0.8040201
-0.403,-0.8040201
-0.4025,-1.2060302
-0.402,-1.2060302
-0.4015,-1.6080402
-0.401,-0.4020101
-0.4005,0.4020101
-0.4,0.4020101
-0.3995,0.8040201
-0.399,0.8040201
-0.3985,0.8040201
-0.398,1.2060302
-0.3975,0.8040201
-0.397,0.8040201
-0.3965,0.4020101
-0.396,0
-0.3955,0
-0.395,-0.4020101
-0.3945,-0.4020101
-0.394,0
-0.3935,0.8040201
-0.393,-0.8040201
-0.3925,-1.6080402
-0.392,-2.4120603
-0.3915,-2.8140704
-0.391,-2.8140704
-0.3905,-1.2060302
-0.39,-0.8040201
-0.3895,-0.4020101
-0.389,0.4020101
-0.3885,0.8040201
-0.388,1.2060302
-0.3875,1.2060302
-0.387,0.8040201
-0.3865,0.4020101
-0.386,-0.4020101
-0.3855,-1.2060302
-0.385,-1.6080402
-0.3845,-1.2060302
-0.384,-0.8040201
-0.3835,-0.4020101
-0.383,-0.8040201
-0.3825,-1.2060302
-0.382,-1.6080402
-0.3815,-2.0100503
-0.381,-0.8040201
-0.3805,-0.4020101
-0.38,0.4020101
-0.3795,0.4020101
-0.379,0.8040201
-0.3785,0.8040201
-0.378,0.8040201
-0.3775,0.8040201
-0.377,0.8040201
-0.3765,0.8040201
-0.376,0.4020101
-0.3755,1.2060302
-0.375,0.8040201
-0.3745,1.2060302
-0.374,1.2060302
-0.3735,1.6080402
-0.373,0.4020101
-0.3725,-0.4020101
-0.372,-0.8040201
-0.3715,-1.2060302
-0.371,0
-0.3705,0.8040201
-0.37,1.2060302
-0.3695,1.6080402
-0.369,0.8040201
-0.3685,0.4020101
-0.368,0.8040201
-0.3675,0.4020101
-0.367,0.8040201
-0.3665,0.4020101
-0.366,0
-0.3655,0
-0.365,-0.8040201
-0.3645,-0.8040201
-0.364,0
-0.3635,0.4020101
-0.363,0
-0.3625,0
-0.362,-0.8040201
-0.3615,-0.8040201
-0.361,0.4020101
-0.3605,0.4020101
-0.36,0.8040201
-0.3595,1.2060302
-0.359,0.8040201
-0.3585,0.8040201
-0.358,1.2060302
-0.3575,1.2060302
-0.357,1.2060302
-0.3565,1.2060302
-0.356,0.8040201
-0.3555,0.8040201
-0.355,0.8040201
-0.3545,1.2060302
-0.354,1.6080402
-0.3535,1.2060302
-0.353,0.4020101
-0.3525,-0.8040201
-0.352,-1.6080402
-0.3515,-1.2060302
-0.351,-0.4020101
-0.3505,0
-0.35,-0.4020101
-0.3495,0.4020101
-0.349,0.4020101
-0.3485,0.4020101
-0.348,0.8040201
-0.3475,0.8040201
-0.347,1.2060302
-0.3465,0.4020101
-0.346,0
-0.3455,0
-0.345,0.4020101
-0.3445,-0.4020101
-0.344,0.8040201
-0.3435,0.4020101
-0.343,0
-0.3425,-0.8040201
-0.342,-1.6080402
-0.3415,-2.0100503
-0.341,-1.2060302
-0.3405,0
-0.34,0.8040201
-0.3395,1.2060302
-0.339,1.2060302
-0.3385,1.2060302
-0.338,1.2060302
-0.3375,1.6080402
-0.337,1.2060302
-0.3365,1.2060302
-0.336,1.2060302
-0.3355,1.2060302
-0.335,0.4020101
-0.3345,0.4020101
-0.334,0.8040201
-0.3335,1.2060302
-0.333,0
-0.3325,-0.4020101
-0.332,-0.8040201
-0.3315,-2.0100503
-0.331,-1.6080402
-0.3305,-0.8040201
-0.33,-0.4020101
-0.3295,0
-0.329,0.4020101
-0.3285,0.8040201
-0.328,0.8040201
-0.3275,0.4020101
-0.327,0.4020101
-0.3265,0
-0.326,-0.4020101
