x,y
-1,0.80402
-0.999,0.80402
-0.998,0.80402
-0.997,-0.40201
-0.996,0
-0.995,-1.60804
-0.994,-1.60804
-0.993,-0.80402
-0.992,0
-0.991,0.80402
-0.99,0
-0.989,0.80402
-0.988,0
-0.987,0
-0.986,0.40201
-0.985,0
-0.984,-0.80402
-0.983,-1.20603
-0.982,-0.40201
-0.981,-0.40201
-0.98,0.80402
-0.979,0.80402
-0.978,0.80402
-0.977,0.40201
-0.976,0.40201
-0.975,0
-0.974,-0.40201
-0.973,0
-0.972,-0.40201
-0.971,0.80402
-0.97,1.60804
-0.969,1.60804
-0.968,1.60804
-0.967,0.80402
-0.966,1.60804
-0.965,0.40201
-0.964,-0.80402
-0.963,-1.20603
-0.962,0.40201
-0.961,1.20603
-0.96,1.60804
-0.959,2.01005
-0.958,0.40201
-0.957,0
-0.956,0.40201
-0.955,0
-0.954,-0.80402
-0.953,-2.01005
-0.952,0.40201
-0.951,1.60804
-0.95,1.20603
-0.949,1.20603
-0.948,1.60804
-0.947,0.80402
-0.946,1.20603
-0.945,0
-0.944,-1.20603
-0.943,-1.20603
-0.942,0.40201
-0.941,1.20603
-0.94,1.20603
-0.939,1.20603
-0.938,1.60804
-0.937,0.40201
-0.936,0.80402
-0.935,-0.80402
-0.934,-1.20603
-0.933,-1.20603
-0.932,-0.80402
-0.931,-0.40201
-0.93,0.40201
-0.929,0.80402
-0.928,0.80402
-0.927,1.20603
-0.926,0.80402
-0.925,0
-0.924,-0.80402
-0.923,-0.80402
-0.922,0
-0.921,-0.40201
-0.92,0.40201
-0.919,1.20603
-0.918,1.60804
-0.917,0.40201
-0.916,0.80402
-0.915,0.80402
-0.914,0.40201
-0.913,0.40201
-0.912,0.40201
-0.911,1.20603
-0.91,1.20603
-0.909,0.80402
-0.908,0.40201
-0.907,0.40201
-0.906,0.80402
-0.905,0.40201
-0.904,-0.40201
-0.903,-2.01005
-0.902,-0.80402
-0.901,0.40201
-0.9,0.40201
-0.899,0.40201
-0.898,0
-0.897,-0.80402
-0.896,0
-0.895,-0.40201
-0.894,-0.40201
-0.893,-0.80402
-0.892,0
-0.891,0.40201
-0.89,0
-0.889,0
-0.888,0
-0.887,0
-0.886,0.40201
-0.885,-0.40201
-0.884,-2.01005
-0.883,-0.80402
-0.882,0
-0.881,0.80402
-0.88,0.80402
-0.879,0.80402
-0.878,1.20603
-0.877,0
-0.876,0.40201
-0.875,-1.20603
-0.874,-0.80402
-0.873,-0.80402
-0.872,0
-0.871,0.80402
-0.87,0.40201
-0.869,0.40201
-0.868,1.20603
-0.867,0.80402
-0.866,0.80402
-0.865,0.40201
-0.864,-0.40201
-0.863,-1.20603
-0.862,0.40201
-0.861,-0.40201
-0.86,0.40201
-0.859,0.80402
-0.858,0.40201
-0.857,-0.40201
-0.856,0.40201
-0.855,0.80402
-0.854,-0.80402
-0.853,0
-0.852,-0.40201
-0.851,0.40201
-0.85,0.80402
-0.849,0.40201
-0.848,0.40201
-0.847,0.40201
-0.846,0.80402
-0.845,0
