x,y
-1,1.20603
-0.999,1.20603
-0.998,1.20603
-0.997,1.60804
-0.996,2.41206
-0.995,1.60804
-0.994,1.20603
-0.993,2.01005
-0.992,1.60804
-0.991,1.60804
-0.99,1.20603
-0.989,0.80402
-0.988,0.40201
-0.987,-0.40201
-0.986,-2.01005
-0.985,-2.81407
-0.984,-2.01005
-0.983,-0.80402
-0.982,0
-0.981,-0.40201
-0.98,0.80402
-0.979,2.01005
-0.978,2.01005
-0.977,1.60804
-0.976,1.20603
-0.975,1.60804
-0.974,1.20603
-0.973,0.40201
-0.972,0
-0.971,1.60804
-0.97,1.20603
-0.969,0
-0.968,0
-0.967,-0.80402
-0.966,-1.20603
-0.965,-2.01005
-0.964,-1.60804
-0.963,-1.20603
-0.962,0
-0.961,0.40201
-0.96,0.80402
-0.959,1.20603
-0.958,2.01005
-0.957,2.81407
-0.956,1.20603
-0.955,0.40201
-0.954,0
-0.953,0.80402
-0.952,1.60804
-0.951,0.80402
-0.95,0
-0.949,-0.40201
-0.948,-0.80402
-0.947,-1.20603
-0.946,-2.41206
-0.945,-2.41206
-0.944,-2.41206
-0.943,-1.20603
-0.942,0
-0.941,0.80402
-0.94,0.80402
-0.939,0.80402
-0.938,1.60804
-0.937,1.60804
-0.936,1.20603
-0.935,0
-0.934,0
-0.933,0
-0.932,0
-0.931,0.40201
-0.93,0.40201
-0.929,-0.80402
-0.928,-0.80402
-0.927,-1.20603
-0.926,-1.60804
-0.925,-1.60804
-0.924,-1.60804
-0.923,-0.40201
-0.922,0
-0.921,0.80402
-0.92,1.20603
-0.919,1.20603
-0.918,1.60804
-0.917,1.60804
-0.916,2.01005
-0.915,1.60804
-0.914,1.20603
-0.913,1.60804
-0.912,2.01005
-0.911,1.20603
-0.91,0.40201
-0.909,0.40201
-0.908,0
-0.907,0
-0.906,-0.80402
-0.905,-0.80402
-0.904,-1.20603
-0.903,-0.40201
-0.902,0
-0.901,0.40201
-0.9,0.80402
-0.899,1.20603
-0.898,1.20603
-0.897,2.01005
-0.896,2.01005
-0.895,0.80402
-0.894,0.80402
-0.893,1.60804
-0.892,1.60804
-0.891,1.20603
-0.89,0.40201
-0.889,-0.40201
-0.888,-0.80402
-0.887,-0.80402
-0.886,-1.60804
-0.885,-2.41206
-0.884,-2.41206
-0.883,-1.20603
-0.882,-0.80402
-0.881,-0.80402
-0.88,0.40201
-0.879,0.40201
-0.878,1.20603
-0.877,2.81407
-0.876,1.60804
-0.875,0.80402
-0.874,0.40201
-0.873,0.80402
-0.872,0.80402
-0.871,0.40201
-0.87,-0.40201
-0.869,-0.80402
-0.868,-0.80402
-0.867,-1.20603
-0.866,-1.60804
-0.865,-1.60804
-0.864,-2.41206
-0.863,-1.20603
-0.862,-0.40201
-0.861,0
-0.86,0.80402
-0.859,1.20603
-0.858,2.41206
-0.857,2.41206
-0.856,2.01005
-0.855,1.60804
-0.854,1.60804
-0.853,2.41206
-0.852,2.01005
-0.851,1.20603
-0.85,0.40201
-0.849,0.40201
-0.848,0
-0.847,-0.80402
-0.846,-2.01005
-0.845,-3.21608
-0.844,-2.41206
-0.843,-0.80402
-0.842,0
-0.841,0.80402
-0.84,1.60804
-0.839,1.60804
-0.838,1.60804
-0.837,1.60804
-0.836,1.60804
-0.835,2.01005
-0.834,0.80402
-0.833,1.20603
-0.832,0.80402
-0.831,1.20603
-0.83,0.40201
-0.829,-0.40201
-0.828,-0.40201
-0.827,-0.80402
-0.826,-0.80402
-0.825,-1.60804
-0.824,-2.01005
-0.823,-2.01005
-0.822,-2.01005
-0.821,-1.20603
-0.82,0
-0.819,0.40201
-0.818,0.80402
-0.817,2.01005
-0.816,1.20603
-0.815,0.40201
-0.814,0.40201
-0.813,-0.80402
-0.812,0
-0.811,0.40201
-0.81,0.80402
-0.809,0.80402
-0.808,-0.40201
-0.807,-0.40201
-0.806,-0.40201
-0.805,-1.60804
-0.804,-2.01005
-0.803,-1.20603
-0.802,0
-0.801,-1.20603
-0.8,0
-0.799,1.60804
-0.798,2.41206
-0.797,3.21608
-0.796,2.81407
-0.795,2.41206
-0.794,1.60804
-0.793,0.80402
-0.792,1.20603
-0.791,1.20603
-0.79,0.80402
-0.789,0
-0.788,-0.40201
-0.787,-1.20603
-0.786,-2.01005
-0.785,-3.21608
-0.784,-2.01005
-0.783,-1.20603
-0.782,-1.20603
-0.781,0.40201
-0.78,1.60804
-0.779,1.60804
-0.778,2.41206
-0.777,2.41206
-0.776,2.81407
-0.775,1.20603
-0.774,1.20603
-0.773,0.40201
-0.772,1.20603
-0.771,0.40201
-0.77,-0.40201
-0.769,0
-0.768,0
-0.767,0
-0.766,0
-0.765,-1.60804
-0.764,-1.60804
-0.763,-1.60804
-0.762,-1.60804
-0.761,-0.40201
-0.76,1.60804
-0.759,2.41206
-0.758,3.21608
-0.757,2.81407
-0.756,2.01005
-0.755,0.40201
-0.754,-0.80402
-0.753,-0.40201
-0.752,-0.80402
-0.751,0.40201
-0.75,0.80402
-0.749,0.80402
-0.748,0.80402
-0.747,0.80402
-0.746,-0.40201
-0.745,-1.20603
-0.744,-1.60804
-0.743,-1.20603
-0.742,0
-0.741,1.20603
-0.74,2.01005
-0.739,2.41206
-0.738,2.01005
-0.737,2.01005
-0.736,2.01005
-0.735,0.80402
-0.734,0.80402
-0.733,-0.80402
-0.732,0
-0.731,-0.80402
-0.73,-1.60804
-0.729,-0.80402
-0.728,-0.80402
-0.727,-0.40201
-0.726,0
-0.725,0
-0.724,-1.20603
-0.723,-1.20603
-0.722,0
-0.721,1.20603
-0.72,2.41206
-0.719,3.61809
-0.718,4.020101
-0.717,3.61809
-0.716,2.81407
-0.715,0.80402
-0.714,0.80402
-0.713,1.20603
-0.712,0.80402
-0.711,0
-0.71,-1.20603
-0.709,-2.41206
-0.708,-2.81407
-0.707,-3.61809
-0.706,-3.21608
-0.705,-2.41206
-0.704,-2.41206
-0.703,-0.80402
-0.702,0
-0.701,0
-0.7,-0.80402
-0.699,-0.80402
-0.698,-0.80402
-0.697,1.20603
-0.696,2.41206
-0.695,2.01005
-0.694,0.80402
-0.693,0.40201
-0.692,0.80402
-0.691,-0.80402
-0.69,0
-0.689,0
-0.688,0.40201
-0.687,0
-0.686,0.40201
-0.685,-0.80402
-0.684,-1.60804
-0.683,-0.40201
-0.682,0.40201
-0.681,0.80402
-0.68,1.20603
-0.679,0.80402
-0.678,0.80402
-0.677,2.41206
-0.676,2.01005
-0.675,0.40201
-0.674,0
-0.673,0.80402
-0.672,0.80402
-0.671,0.80402
-0.67,0.80402
-0.669,-0.40201
-0.668,-0.80402
-0.667,-1.20603
-0.666,-1.60804
-0.665,-2.01005
-0.664,-2.81407
-0.663,-1.60804
-0.662,-1.20603
-0.661,-0.40201
-0.66,-0.80402
-0.659,0
-0.658,0.80402
-0.657,0.80402
-0.656,0.40201
-0.655,-1.60804
-0.654,0
-0.653,0.40201
-0.652,0.80402
-0.651,1.60804
-0.65,1.20603
-0.649,0
-0.648,-1.20603
-0.647,-2.01005
-0.646,-2.01005
-0.645,-1.60804
-0.644,-2.41206
-0.643,-0.80402
-0.642,0.40201
-0.641,0.80402
-0.64,0.40201
-0.639,1.20603
-0.638,1.20603
-0.637,1.20603
-0.636,1.20603
-0.635,0.40201
-0.634,0
-0.633,0.80402
-0.632,1.60804
-0.631,0.40201
-0.63,-0.40201
-0.629,-0.80402
-0.628,-1.20603
-0.627,-1.60804
-0.626,-2.81407
-0.625,-2.81407
-0.624,-2.41206
-0.623,-0.80402
-0.622,-0.40201
-0.621,-0.80402
-0.62,0
-0.619,1.20603
-0.618,1.20603
-0.617,1.60804
-0.616,1.60804
-0.615,0
-0.614,0.40201
-0.613,0.80402
-0.612,1.20603
-0.611,0.40201
-0.61,0
-0.609,-0.40201
-0.608,0.40201
-0.607,0
-0.606,-0.80402
-0.605,-1.60804
-0.604,-2.01005
-0.603,-1.60804
-0.602,-0.40201
-0.601,0.80402
-0.6,0.40201
-0.599,1.20603
-0.598,2.01005
-0.597,1.60804
-0.596,1.20603
-0.595,0.80402
-0.594,0
-0.593,0.80402
-0.592,0.40201
-0.591,0
-0.59,0
-0.589,-0.40201
-0.588,-0.40201
-0.587,0
-0.586,-0.40201
-0.585,-0.80402
-0.584,-1.20603
-0.583,-0.40201
-0.582,-0.80402
-0.581,-0.40201
-0.58,0
-0.579,0.40201
-0.578,0.40201
-0.577,1.60804
-0.576,2.41206
-0.575,2.01005
-0.574,1.20603
-0.573,0.80402
-0.572,1.20603
-0.571,0.80402
-0.57,0.80402
-0.569,0.80402
-0.568,-0.40201
-0.567,-1.20603
-0.566,-1.60804
-0.565,-1.20603
-0.564,-1.60804
-0.563,0
-0.562,0.80402
-0.561,1.20603
-0.56,0.80402
-0.559,2.01005
-0.558,2.01005
-0.557,2.81407
-0.556,2.41206
-0.555,0.80402
-0.554,0
-0.553,1.20603
-0.552,1.20603
-0.551,0.40201
-0.55,0.40201
-0.549,0.40201
-0.548,0
-0.547,-0.80402
-0.546,-1.60804
-0.545,-2.41206
-0.544,-2.41206
-0.543,-0.80402
-0.542,0
-0.541,0.80402
-0.54,1.60804
-0.539,1.20603
-0.538,2.01005
-0.537,2.01005
-0.536,1.60804
-0.535,1.20603
-0.534,1.20603
-0.533,1.20603
-0.532,1.20603
-0.531,1.20603
-0.53,1.60804
-0.529,0.40201
-0.528,0
-0.527,0.40201
-0.526,-0.40201
-0.525,-1.20603
-0.524,-1.60804
-0.523,-1.60804
-0.522,-0.80402
-0.521,-0.80402
-0.52,0
-0.519,1.20603
-0.518,2.01005
-0.517,2.41206
-0.516,1.60804
-0.515,0.80402
-0.514,1.20603
-0.513,1.20603
-0.512,1.60804
-0.511,0.80402
-0.51,0.80402
-0.509,0
-0.508,-0.40201
-0.507,-0.80402
-0.506,-1.60804
-0.505,-1.60804
-0.504,-1.60804
-0.503,-0.40201
-0.502,0.40201
-0.501,1.60804
-0.5,2.01005
-0.499,2.01005
-0.498,2.01005
-0.497,1.60804
-0.496,0.80402
-0.495,0.40201
-0.494,0.80402
-0.493,-0.40201
-0.492,-0.40201
-0.491,-0.40201
-0.49,-0.40201
-0.489,0
-0.488,-0.40201
-0.487,-0.80402
-0.486,-1.20603
-0.485,-2.01005
-0.484,-2.01005
-0.483,-1.20603
-0.482,0.40201
-0.481,0.80402
-0.48,1.60804
-0.479,1.60804
-0.478,2.41206
-0.477,2.41206
-0.476,1.60804
-0.475,1.60804
-0.474,1.60804
-0.473,2.01005
-0.472,2.01005
-0.471,1.60804
-0.47,1.20603
-0.469,0
-0.468,-0.40201
-0.467,0
-0.466,-0.40201
-0.465,-1.20603
-0.464,-1.60804
-0.463,-0.80402
-0.462,0
-0.461,0.40201
-0.46,0.40201
-0.459,0.80402
-0.458,1.20603
-0.457,1.20603
-0.456,1.20603
-0.455,0.80402
-0.454,0.80402
-0.453,1.20603
-0.452,1.20603
-0.451,1.20603
-0.45,0.80402
-0.449,0.40201
-0.448,0
-0.447,-1.20603
-0.446,-2.01005
-0.445,-2.41206
-0.444,-2.41206
-0.443,-0.80402
-0.442,0
-0.441,0
-0.44,0
-0.439,0.80402
-0.438,2.01005
-0.437,2.41206
-0.436,2.01005
-0.435,1.20603
-0.434,0.80402
-0.433,1.60804
-0.432,2.41206
-0.431,2.01005
-0.43,1.20603
-0.429,-0.40201
-0.428,-1.60804
-0.427,-1.60804
-0.426,-1.60804
-0.425,-2.81407
-0.424,-3.61809
-0.423,-2.01005
-0.422,0
-0.421,0.40201
-0.42,0.80402
-0.419,1.20603
-0.418,1.60804
-0.417,1.60804
-0.416,2.01005
-0.415,0.80402
-0.414,0
-0.413,0.80402
-0.412,1.60804
-0.411,0.80402
-0.41,0.40201
-0.409,-0.80402
-0.408,-1.20603
-0.407,-1.60804
