x,y
-0.812,0.40201
-0.811,0.80402
-0.81,0.80402
-0.809,0
-0.808,0
-0.807,-0.40201
-0.806,-0.40201
-0.805,-0.80402
-0.804,-0.80402
-0.803,-0.40201
-0.802,0.40201
-0.801,0.40201
-0.8,1.60804
-0.799,1.20603
-0.798,1.20603
-0.797,0.40201
-0.796,0.80402
-0.795,0.40201
-0.794,0.40201
-0.793,0.40201
-0.792,1.20603
-0.791,0.80402
-0.79,0.40201
-0.789,0
-0.788,-0.40201
-0.787,-0.40201
-0.786,-0.40201
-0.785,-0.40201
-0.784,-0.40201
-0.783,-0.80402
-0.782,-0.40201
-0.781,0
-0.78,0
-0.779,0.40201
-0.778,0.40201
-0.777,0.80402
-0.776,0.40201
-0.775,0.40201
-0.774,-0.40201
-0.773,-0.40201
-0.772,0.80402
-0.771,0.80402
-0.77,1.20603
-0.769,0.80402
-0.768,0
-0.767,-1.20603
-0.766,-0.80402
-0.765,-1.20603
-0.764,-0.80402
-0.763,-0.80402
-0.762,-0.40201
-0.761,0
-0.76,0
-0.759,0.40201
-0.758,0.80402
-0.757,1.20603
-0.756,1.20603
-0.755,0.80402
-0.754,0
-0.753,-0.80402
-0.752,-0.40201
-0.751,-0.40201
-0.75,0.40201
-0.749,0.40201
-0.748,0
-0.747,0
-0.746,-0.40201
-0.745,-0.80402
-0.744,-1.20603
-0.743,-1.60804
-0.742,-0.80402
-0.741,0.40201
-0.74,1.20603
-0.739,1.20603
-0.738,1.20603
-0.737,0.80402
-0.736,0.40201
-0.735,0.80402
-0.734,0
-0.733,0
-0.732,-0.40201
-0.731,0.40201
-0.73,0.80402
-0.729,0.80402
-0.728,0
-0.727,-0.80402
-0.726,-0.80402
-0.725,-1.20603
-0.724,-2.41206
-0.723,-1.60804
-0.722,0
-0.721,0.80402
-0.72,1.20603
-0.719,1.20603
-0.718,1.20603
-0.717,0.80402
-0.716,0.80402
-0.715,0.40201
-0.714,-0.80402
-0.713,0
-0.712,0.80402
-0.711,1.20603
-0.71,0.40201
-0.709,1.20603
-0.708,1.20603
-0.707,0.40201
-0.706,0.80402
-0.705,-0.40201
-0.704,0
-0.703,0
-0.702,0.80402
-0.701,0.80402
-0.7,0.80402
-0.699,1.20603
-0.698,1.20603
-0.697,1.60804
-0.696,1.20603
-0.695,0.80402
-0.694,0.40201
-0.693,1.20603
-0.692,0.80402
-0.691,0.80402
-0.69,0.80402
-0.689,0.40201
-0.688,-0.40201
-0.687,-0.40201
-0.686,-0.80402
-0.685,-1.20603
-0.684,-1.60804
-0.683,-1.60804
-0.682,-0.80402
-0.681,-0.80402
-0.68,-0.80402
-0.679,0
-0.678,0.40201
-0.677,1.20603
-0.676,1.60804
-0.675,0.80402
-0.674,0.40201
-0.673,-0.40201
-0.672,0.80402
-0.671,0.40201
-0.67,0.80402
-0.669,0.40201
-0.668,0
-0.667,0
-0.666,-0.40201
-0.665,-0.80402
-0.664,-0.40201
-0.663,-0.80402
-0.662,-0.40201
-0.661,0
-0.66,0.40201
-0.659,0.40201
-0.658,0.40201
-0.657,0
-0.656,0.80402
-0.655,0.80402
-0.654,0
-0.653,0
-0.652,1.20603
-0.651,0.80402
-0.65,0.80402
-0.649,0.80402
-0.648,0.40201
-0.647,0
-0.646,-0.40201
-0.645,-0.40201
-0.644,-1.20603
-0.643,-1.60804
-0.642,-0.80402
-0.641,0
-0.64,0.80402
-0.639,1.20603
-0.638,1.20603
-0.637,1.60804
-0.636,1.20603
-0.635,0
-0.634,0.80402
-0.633,0
-0.632,0.40201
-0.631,0.80402
-0.63,0.80402
-0.629,0.40201
-0.628,0.40201
-0.627,0
-0.626,0.40201
-0.625,0
-0.624,-0.80402
-0.623,-0.80402
-0.622,-2.01005
-0.621,-1.20603
-0.62,-0.80402
-0.619,0
-0.618,1.20603
-0.617,1.20603
-0.616,1.60804
-0.615,0.40201
-0.614,0.80402
-0.613,0.80402
-0.612,0.40201
-0.611,0.80402
-0.61,1.20603
-0.609,0.80402
-0.608,0
-0.607,-0.40201
-0.606,0
-0.605,-0.40201
-0.604,-0.40201
-0.603,-0.40201
-0.602,0
-0.601,0.40201
-0.6,1.20603
-0.599,1.60804
-0.598,2.41206
-0.597,1.60804
-0.596,1.60804
-0.595,0.80402
-0.594,-0.40201
-0.593,0
-0.592,0.40201
-0.591,0
-0.59,0.40201
-0.589,0.40201
-0.588,0
-0.587,-0.40201
-0.586,0
-0.585,-1.20603
-0.584,-1.20603
-0.583,-1.20603
-0.582,-0.40201
-0.581,0
-0.58,0.40201
-0.579,0.40201
-0.578,0
-0.577,0
-0.576,0.40201
-0.575,0.40201
-0.574,-0.40201
-0.573,-0.40201
-0.572,-0.40201
-0.571,0.80402
-0.57,0.80402
-0.569,0.80402
-0.568,0
-0.567,0.40201
-0.566,0
-0.565,0
-0.564,-0.80402
-0.563,-1.60804
-0.562,0
-0.561,0.40201
-0.56,0.40201
-0.559,0.40201
-0.558,0.40201
-0.557,0.40201
-0.556,0
-0.555,-0.40201
-0.554,-0.80402
-0.553,-1.20603
-0.552,0
-0.551,0.40201
-0.55,0
-0.549,0.40201
-0.548,0
-0.547,-0.40201
-0.546,0
-0.545,0
-0.544,0
-0.543,-1.20603
-0.542,-0.40201
-0.541,0
-0.54,0.40201
-0.539,1.20603
-0.538,0.80402
-0.537,1.20603
-0.536,1.20603
-0.535,0
-0.534,-0.40201
-0.533,-0.40201
-0.532,0.40201
-0.531,0.40201
-0.53,0.40201
-0.529,0.40201
-0.528,-0.40201
-0.527,-0.40201
-0.526,0
-0.525,-0.40201
-0.524,-0.80402
-0.523,-1.20603
-0.522,-0.40201
-0.521,0.40201
-0.52,-0.40201
-0.519,0
-0.518,0.80402
-0.517,1.20603
-0.516,1.20603
-0.515,1.60804
-0.514,0.40201
-0.513,0
-0.512,0
-0.511,0.40201
-0.51,0.80402
-0.509,0.40201
-0.508,0.40201
-0.507,0.40201
-0.506,0.40201
-0.505,-0.40201
-0.504,-0.40201
-0.503,0
-0.502,0.40201
-0.501,0.80402
-0.5,1.20603
-0.499,0.80402
-0.498,0.80402
-0.497,0.80402
-0.496,0.40201
-0.495,0.40201
-0.494,0.40201
-0.493,-0.40201
-0.492,0
-0.491,0.80402
-0.49,0.80402
-0.489,1.20603
-0.488,1.20603
-0.487,0.40201
-0.486,0
-0.485,-1.20603
-0.484,-1.60804
-0.483,-1.60804
-0.482,-0.40201
-0.481,0.80402
-0.48,1.20603
-0.479,1.20603
-0.478,0.80402
-0.477,0
-0.476,0.40201
-0.475,0.80402
-0.474,0.80402
-0.473,0.40201
-0.472,1.60804
-0.471,1.60804
-0.47,1.60804
-0.469,1.60804
-0.468,1.60804
-0.467,0.80402
-0.466,0.40201
-0.465,0
-0.464,-1.20603
-0.463,-0.80402
-0.462,-0.40201
-0.461,0
-0.46,0.40201
-0.459,1.20603
-0.458,1.20603
-0.457,1.20603
-0.456,0
-0.455,-0.80402
-0.454,-1.20603
-0.453,-1.20603
-0.452,-0.40201
-0.451,0.40201
-0.45,0.40201
-0.449,0
-0.448,-0.40201
-0.447,0
-0.446,-0.40201
-0.445,-0.80402
-0.444,-1.60804
-0.443,-1.60804
-0.442,-1.60804
-0.441,-1.20603
-0.44,-0.40201
-0.439,0
-0.438,0.80402
-0.437,0.80402
-0.436,1.20603
-0.435,0.80402
-0.434,0
-0.433,-0.40201
-0.432,0.40201
-0.431,0.40201
-0.43,0
-0.429,0.40201
-0.428,0
-0.427,0.40201
-0.426,0.40201
-0.425,0
-0.424,-0.80402
-0.423,-0.80402
-0.422,-0.40201
-0.421,0.80402
-0.42,0.80402
-0.419,0.40201
-0.418,0.80402
-0.417,0
-0.416,0.80402
-0.415,0.80402
-0.414,0.80402
-0.413,0.80402
-0.412,0.80402
-0.411,0.40201
-0.41,0.40201
-0.409,0.40201
-0.408,0.40201
-0.407,0.40201
-0.406,0
-0.405,0
-0.404,-0.80402
-0.403,-1.20603
-0.402,-1.20603
-0.401,0
-0.4,0.40201
-0.399,0.40201
-0.398,0.80402
-0.397,0.80402
-0.396,0.80402
-0.395,0.40201
-0.394,-0.80402
-0.393,-1.20603
-0.392,0
-0.391,0.80402
-0.39,0.80402
-0.389,1.60804
-0.388,1.20603
-0.387,0.80402
-0.386,0.40201
-0.385,0
-0.384,-0.40201
-0.383,-1.20603
-0.382,-1.60804
-0.381,-0.80402
-0.38,0
-0.379,0.80402
-0.378,0.80402
-0.377,1.20603
-0.376,0.80402
-0.375,0.40201
-0.374,0
-0.373,0.40201
-0.372,1.60804
-0.371,2.01005
-0.37,1.20603
-0.369,0.80402
-0.368,0.40201
-0.367,0.40201
-0.366,0.40201
-0.365,-0.80402
-0.364,-1.20603
-0.363,-1.60804
-0.362,-0.40201
-0.361,-0.80402
-0.36,-0.80402
-0.359,-0.40201
-0.358,0.80402
-0.357,1.20603
-0.356,2.01005
-0.355,1.20603
-0.354,-0.40201
-0.353,-1.20603
-0.352,-0.80402
-0.351,0
-0.35,0.80402
-0.349,0.40201
-0.348,0
-0.347,0
-0.346,0
-0.345,-0.40201
-0.344,-0.80402
-0.343,-1.20603
-0.342,-0.40201
-0.341,0.40201
-0.34,0.80402
-0.339,1.20603
-0.338,1.60804
-0.337,1.20603
-0.336,0.80402
-0.335,1.20603
-0.334,0.40201
-0.333,0.40201
-0.332,0.80402
-0.331,0.80402
-0.33,0.80402
-0.329,1.20603
-0.328,1.20603
-0.327,0.40201
-0.326,0.40201
-0.325,0.40201
-0.324,0
-0.323,-0.40201
-0.322,-0.40201
-0.321,-0.40201
-0.32,0.40201
-0.319,0
-0.318,0
-0.317,-0.40201
-0.316,-0.80402
-0.315,-0.40201
-0.314,0
-0.313,0.40201
-0.312,0.80402
-0.311,1.20603
-0.31,0.80402
-0.309,0.40201
-0.308,0.80402
-0.307,0.40201
-0.306,0
-0.305,-0.40201
-0.304,-0.80402
-0.303,-0.80402
-0.302,0
-0.301,0.80402
-0.3,1.60804
-0.299,1.60804
-0.298,0.80402
-0.297,0.80402
-0.296,0.40201
-0.295,0.40201
